 4.500000+6 7.813430-9 4.750000+6 6.260700-9 5.000000+6 4.897080-9944015  3   17
 5.500000+6 3.105470-9 6.000000+6 1.970780-9 6.500000+6 1.194410-9944015  3   18
 7.000000+6 7.16646-10 8.000000+6 0.000000+0                      944015  3   19
 0.000000+0 1.090000+6          0          0          1         32944015  3   20
         32          2                                            944015  3   21
 0.000000+0 5.245250-7 1.000000+5 8.043860-7 2.000000+5 9.476060-7944015  3   22
 3.000000+5 9.595400-7 4.000000+5 9.124010-7 5.000000+5 8.586920-7944015  3   23
 6.000000+5 7.703760-7 7.000000+5 6.528260-7 8.000000+5 5.275110-7944015  3   24
 9.000000+5 4.278580-7 1.000000+6 3.455030-7 1.250000+6 2.261620-7944015  3   25
 1.500000+6 1.599220-7 1.750000+6 1.133790-7 2.000000+6 8.951120-8944015  3   26
 2.250000+6 6.981340-8 2.500000+6 5.382810-8 2.750000+6 4.225230-8944015  3   27
 3.000000+6 3.287610-8 3.250000+6 2.565990-8 3.500000+6 2.028510-8944015  3   28
 3.750000+6 1.605490-8 4.000000+6 1.283000-8 4.250000+6 1.008280-8944015  3   29
 4.500000+6 7.813430-9 4.750000+6 6.260700-9 5.000000+6 4.897080-9944015  3   30
 5.500000+6 3.105470-9 6.000000+6 1.970780-9 6.500000+6 1.194410-9944015  3   31
 7.000000+6 7.16646-10 8.000000+6 0.000000+0                      944015  3   32
 0.000000+0 2.100000+6          0          0          1         32944015  3   33
         32          2                                            944015  3   34
 0.000000+0 5.569810-7 1.000000+5 6.337430-7 2.000000+5 7.200380-7944015  3   35
 3.000000+5 7.867150-7 4.000000+5 8.534020-7 5.000000+5 8.486540-7944015  3   36
 6.000000+5 8.124980-7 7.000000+5 7.256440-7 8.000000+5 6.287060-7944015  3   37
 9.000000+5 5.261620-7 1.000000+6 4.443540-7 1.250000+6 2.807300-7944015  3   38
 1.500000+6 1.787450-7 1.750000+6 1.182330-7 2.000000+6 8.405150-8944015  3   39
 2.250000+6 6.387400-8 2.500000+6 4.953120-8 2.750000+6 3.899860-8944015  3   40
 3.000000+6 3.120880-8 3.250000+6 2.459600-8 3.500000+6 1.955910-8944015  3   41
 3.750000+6 1.551960-8 4.000000+6 1.232790-8 4.250000+6 9.804500-9944015  3   42
 4.500000+6 7.729900-9 4.750000+6 6.223810-9 5.000000+6 4.927190-9944015  3   43
 5.500000+6 3.022140-9 6.000000+6 1.964890-9 6.500000+6 1.236780-9944015  3   44
 7.000000+6 7.87951-10 8.000000+6 0.000000+0                      944015  3   45
 0.000000+0 3.000000+6          0          0          1         32944015  3   46
         32          2                                            944015  3   47
 0.000000+0 4.397510-7 1.000000+5 5.407420-7 2.000000+5 6.550860-7944015  3   48
 3.000000+5 7.870660-7 4.000000+5 8.709580-7 5.000000+5 8.837800-7944015  3   49
 6.000000+5 8.533200-7 7.000000+5 7.122570-7 8.000000+5 5.802760-7944015  3   50
 9.000000+5 4.830330-7 1.000000+6 4.092910-7 1.250000+6 2.767820-7944015  3   51
 1.500000+6 1.977060-7 1.750000+6 1.549520-7 2.000000+6 1.196860-7944015  3   52
 2.250000+6 9.030330-8 2.500000+6 6.465900-8 2.750000+6 4.664220-8944015  3   53
 3.000000+6 3.035030-8 3.250000+6 2.072880-8 3.500000+6 1.630180-8944015  3   54
 3.750000+6 1.277230-8 4.000000+6 1.015000-8 4.250000+6 8.125990-9944015  3   55
 4.500000+6 6.460910-9 4.750000+6 5.124860-9 5.000000+6 4.008160-9944015  3   56
 5.500000+6 2.512580-9 6.000000+6 1.605260-9 6.500000+6 1.017000-9944015  3   57
 7.000000+6 6.38115-10 8.000000+6 0.000000+0                      944015  3   58
 0.000000+0 4.000000+6          0          0          1         32944015  3   59
         32          2                                            944015  3   60
 0.000000+0 5.659630-7 1.000000+5 6.965770-7 2.000000+5 7.969400-7944015  3   61
 3.000000+5 9.229580-7 4.000000+5 9.706220-7 5.000000+5 9.797830-7944015  3   62
 6.000000+5 8.835460-7 7.000000+5 6.965770-7 8.000000+5 5.352620-7944015  3   63
 9.000000+5 4.307730-7 1.000000+6 3.418690-7 1.250000+6 2.089680-7944015  3   64
 1.500000+6 1.471080-7 1.750000+6 1.136500-7 2.000000+6 9.257050-8944015  3   65
 2.250000+6 7.790460-8 2.500000+6 6.141060-8 2.750000+6 4.674480-8944015  3   66
 3.000000+6 3.262840-8 3.250000+6 2.277800-8 3.500000+6 1.654400-8944015  3   67
 3.750000+6 1.305740-8 4.000000+6 1.036000-8 4.250000+6 8.252020-9944015  3   68
 4.500000+6 6.503710-9 4.750000+6 5.174990-9 5.000000+6 4.076060-9944015  3   69
 5.500000+6 2.567520-9 6.000000+6 1.648410-9 6.500000+6 1.009020-9944015  3   70
 7.000000+6 6.89333-10 8.000000+6 0.000000+0                      944015  3   71
 0.000000+0 5.000000+6          0          0          1         32944015  3   72
         32          2                                            944015  3   73
 0.000000+0 5.432130-7 1.000000+5 6.283370-7 2.000000+5 7.372500-7944015  3   74
 3.000000+5 8.598980-7 4.000000+5 9.816260-7 5.000000+5 1.004500-6944015  3   75
 6.000000+5 9.271740-7 7.000000+5 7.235240-7 8.000000+5 5.656420-7944015  3   76
 9.000000+5 4.297180-7 1.000000+6 3.391130-7 1.250000+6 2.123430-7944015  3   77
 1.500000+6 1.514790-7 1.750000+6 1.139550-7 2.000000+6 9.655790-8944015  3   78
 2.250000+6 7.826080-8 2.500000+6 6.086380-8 2.750000+6 4.525770-8944015  3   79
 3.000000+6 3.212260-8 3.250000+6 2.507980-8 3.500000+6 1.985780-8944015  3   80
 3.750000+6 1.574620-8 4.000000+6 1.253490-8 4.250000+6 9.933890-9944015  3   81
 4.500000+6 7.873080-9 4.750000+6 6.272460-9 5.000000+6 4.991960-9944015  3   82
 5.500000+6 3.161240-9 6.000000+6 1.970770-9 6.500000+6 1.280500-9944015  3   83
 7.000000+6 8.20321-10 8.000000+6 0.000000+0                      944015  3   84
 0.000000+0 6.000000+6          0          0          1         32944015  3   85
         32          2                                            944015  3   86
 0.000000+0 5.234630-7 1.000000+5 6.192790-7 2.000000+5 7.239750-7944015  3   87
 3.000000+5 8.202400-7 4.000000+5 9.045270-7 5.000000+5 9.289230-7944015  3   88
 6.000000+5 8.854460-7 7.000000+5 7.279710-7 8.000000+5 5.367690-7944015  3   89
 9.000000+5 4.054590-7 1.000000+6 3.229510-7 1.250000+6 2.169260-7944015  3   90
 1.500000+6 1.659060-7 1.750000+6 1.410710-7 2.000000+6 1.153360-7944015  3   91
 2.250000+6 9.226890-8 2.500000+6 7.141940-8 2.750000+6 5.633430-8944015  3   92
 3.000000+6 4.356690-8 3.250000+6 3.331710-8 3.500000+6 2.577450-8944015  3   93
 3.750000+6 1.930090-8 4.000000+6 1.503510-8 4.250000+6 1.126890-8944015  3   94
 4.500000+6 8.831270-9 4.750000+6 6.873210-9 5.000000+6 5.504560-9944015  3   95
 5.500000+6 3.506530-9 6.000000+6 2.217810-9 6.500000+6 1.378640-9944015  3   96
 7.000000+6 8.39170-10 8.000000+6 0.000000+0                      944015  3   97
 0.000000+0 7.500000+6          0          0          1         32944015  3   98
         32          2                                            944015  3   99
 0.000000+0 4.981920-7 1.000000+5 6.022080-7 2.000000+5 7.229750-7944015  3  100
 3.000000+5 8.847850-7 4.000000+5 9.676780-7 5.000000+5 9.971740-7944015  3  101
 6.000000+5 9.553240-7 7.000000+5 7.891260-7 8.000000+5 5.523890-7944015  3  102
 9.000000+5 4.280430-7 1.000000+6 3.487280-7 1.250000+6 2.239820-7944015  3  103
 1.500000+6 1.622090-7 1.750000+6 1.191680-7 2.000000+6 8.888130-8944015  3  104
 2.250000+6 6.855010-8 2.500000+6 5.220720-8 2.750000+6 4.025240-8944015  3  105
 3.000000+6 3.156620-8 3.250000+6 2.462920-8 3.500000+6 1.913160-8944015  3  106
 3.750000+6 1.486350-8 4.000000+6 1.143500-8 4.250000+6 9.046050-9944015  3  107
 4.500000+6 6.896990-9 4.750000+6 5.417630-9 5.000000+6 4.108210-9944015  3  108
 5.500000+6 2.548890-9 6.000000+6 1.519340-9 6.500000+6 9.59581-10944015  3  109
 7.000000+6 6.39721-10 8.000000+6 0.000000+0                      944015  3  110
 0.000000+0 1.480000+7          0          0          1         32944015  3  111
         32          2                                            944015  3  112
 0.000000+0 4.069680-7 1.000000+5 5.350670-7 2.000000+5 6.514020-7944015  3  113
 3.000000+5 7.752990-7 4.000000+5 8.609680-7 5.000000+5 8.920520-7944015  3  114
 6.000000+5 8.529950-7 7.000000+5 7.828530-7 8.000000+5 6.396370-7944015  3  115
 9.000000+5 5.157480-7 1.000000+6 4.262870-7 1.250000+6 2.797080-7944015  3  116
 1.500000+6 1.961350-7 1.750000+6 1.377580-7 2.000000+6 1.007970-7944015  3  117
 2.250000+6 7.391350-8 2.500000+6 5.417530-8 2.750000+6 4.010510-8944015  3  118
 3.000000+6 2.985680-8 3.250000+6 2.314100-8 3.500000+6 1.785220-8944015  3  119
 3.750000+6 1.386060-8 4.000000+6 1.087700-8 4.250000+6 8.571850-9944015  3  120
 4.500000+6 6.765670-9 4.750000+6 5.338700-9 5.000000+6 4.161190-9944015  3  121
 5.500000+6 2.684320-9 6.000000+6 1.676450-9 6.500000+6 1.047780-9944015  3  122
 7.000000+6 6.28669-10 8.000000+6 0.000000+0                      944015  3  123
 0.000000+0 2.000000+7          0          0          1         32944015  3  124
         32          2                                            944015  3  125
 0.000000+0 3.405790-7 1.000000+5 4.849830-7 2.000000+5 5.969580-7944015  3  126
 3.000000+5 6.958910-7 4.000000+5 7.830360-7 5.000000+5 8.150380-7944015  3  127
 6.000000+5 8.137750-7 7.000000+5 7.670390-7 8.000000+5 6.925290-7944015  3  128
 9.000000+5 5.855970-7 1.000000+6 4.896090-7 1.250000+6 3.111130-7944015  3  129
 1.500000+6 2.193330-7 1.750000+6 1.511390-7 2.000000+6 1.094580-7944015  3  130
 2.250000+6 7.746480-8 2.500000+6 5.556940-8 2.750000+6 3.999080-8944015  3  131
 3.000000+6 2.900830-8 3.250000+6 2.184570-8 3.500000+6 1.688170-8944015  3  132
 3.750000+6 1.309150-8 4.000000+6 1.044540-8 4.250000+6 8.246870-9944015  3  133
 4.500000+6 6.694980-9 4.750000+6 5.302270-9 5.000000+6 4.297520-9944015  3  134
 5.500000+6 2.695900-9 6.000000+6 1.730950-9 6.500000+6 1.094280-9944015  3  135
 7.000000+6 7.16254-10 8.000000+6 0.000000+0                      944015  3  136
 0.000000+0 0.000000+0          0          0          0          0944015  099999
 9.424000+4 2.379920+2          0          0          1          0944015 18    1
 0.000000+0 0.000000+0          0          1          1          2944015 18    2
          2          2                                            944015 18    3
 1.000000-5 1.000000+0 2.000000+7 1.000000+0                      944015 18    4
 0.000000+0 0.000000+0          0          0          1          2944015 18    5
          2          2                                            944015 18    6
 0.000000+0 1.000000-5          0          0          1         72944015 18    7
         72          2                                            944015 18    8
 0.000000+0 3.644000-7 5.000000+4 5.065000-7 1.000000+5 6.856010-7944015 18    9
 1.500000+5 8.894010-7 1.750000+5 1.118000-6 2.000000+5 1.136000-6944015 18   10
 2.100000+5 1.124000-6 2.250000+5 1.038000-6 2.500000+5 8.586010-7944015 18   11
 2.750000+5 7.844010-7 3.000000+5 7.783010-7 3.400000+5 8.586010-7944015 18   12
 3.600000+5 1.087000-6 3.700000+5 1.161000-6 3.900000+5 1.044000-6944015 18   13
 4.100000+5 8.894010-7 4.300000+5 8.091010-7 4.500000+5 7.783010-7944015 18   14
 4.700000+5 8.586010-7 4.800000+5 9.265010-7 4.900000+5 9.389010-7944015 18   15
 5.000000+5 9.018010-7 5.200000+5 8.153010-7 5.450000+5 7.783010-7944015 18   16
 5.700000+5 8.277010-7 5.800000+5 8.894010-7 5.900000+5 9.389010-7944015 18   17
 6.000000+5 9.141010-7 6.450000+5 7.412010-7 6.600000+5 6.955010-7944015 18   18
 6.800000+5 6.856010-7 7.000000+5 6.609010-7 7.500000+5 5.991000-7944015 18   19
 8.500000+5 4.756000-7 9.500000+5 3.669000-7 1.000000+6 3.372000-7944015 18   20
 1.050000+6 3.113000-7 1.100000+6 3.002000-7 1.200000+6 2.940000-7944015 18   21
 1.250000+6 2.779000-7 1.300000+6 2.569000-7 1.400000+6 1.952000-7944015 18   22
 1.500000+6 1.606000-7 1.600000+6 1.359000-7 1.700000+6 1.167000-7944015 18   23
 1.850000+6 9.510010-8 2.000000+6 8.310010-8 2.250000+6 6.740000-8944015 18   24
 2.500000+6 5.500000-8 2.750000+6 4.360000-8 3.000000+6 3.410000-8944015 18   25
 3.250000+6 2.640000-8 3.500000+6 2.100000-8 3.750000+6 1.690000-8944015 18   26
 4.000000+6 1.400000-8 4.250000+6 1.100000-8 4.500000+6 8.600000-9944015 18   27
 4.750000+6 6.900000-9 5.000000+6 5.500000-9 5.250000+6 4.400000-9944015 18   28
 5.500000+6 3.500000-9 5.750000+6 2.700000-9 6.000000+6 2.100000-9944015 18   29
 6.250000+6 1.600000-9 6.500000+6 1.200000-9 6.750000+6 9.10000-10944015 18   30
 7.000000+6 6.80000-10 7.250000+6 4.90000-10 7.500000+6 3.40000-10944015 18   31
 7.750000+6 2.30000-10 8.000000+6 1.20000-10 8.100000+6 1.00000-10944015 18   32
 0.000000+0 2.000000+7          0          0          1         72944015 18   33
         72          2                                            944015 18   34
 0.000000+0 3.644000-7 5.000000+4 5.065000-7 1.000000+5 6.856010-7944015 18   35
 1.500000+5 8.894010-7 1.750000+5 1.118000-6 2.000000+5 1.136000-6944015 18   36
 2.100000+5 1.124000-6 2.250000+5 1.038000-6 2.500000+5 8.586010-7944015 18   37
 2.750000+5 7.844010-7 3.000000+5 7.783010-7 3.400000+5 8.586010-7944015 18   38
 3.600000+5 1.087000-6 3.700000+5 1.161000-6 3.900000+5 1.044000-6944015 18   39
 4.100000+5 8.894010-7 4.300000+5 8.091010-7 4.500000+5 7.783010-7944015 18   40
 4.700000+5 8.586010-7 4.800000+5 9.265010-7 4.900000+5 9.389010-7944015 18   41
 5.000000+5 9.018010-7 5.200000+5 8.153010-7 5.450000+5 7.783010-7944015 18   42
 5.700000+5 8.277010-7 5.800000+5 8.894010-7 5.900000+5 9.389010-7944015 18   43
 6.000000+5 9.141010-7 6.450000+5 7.412010-7 6.600000+5 6.955010-7944015 18   44
 6.800000+5 6.856010-7 7.000000+5 6.609010-7 7.500000+5 5.991000-7944015 18   45
 8.500000+5 4.756000-7 9.500000+5 3.669000-7 1.000000+6 3.372000-7944015 18   46
 1.050000+6 3.113000-7 1.100000+6 3.002000-7 1.200000+6 2.940000-7944015 18   47
 1.250000+6 2.779000-7 1.300000+6 2.569000-7 1.400000+6 1.952000-7944015 18   48
 1.500000+6 1.606000-7 1.600000+6 1.359000-7 1.700000+6 1.167000-7944015 18   49
 1.850000+6 9.510010-8 2.000000+6 8.310010-8 2.250000+6 6.740000-8944015 18   50
 2.500000+6 5.500000-8 2.750000+6 4.360000-8 3.000000+6 3.410000-8944015 18   51
 3.250000+6 2.640000-8 3.500000+6 2.100000-8 3.750000+6 1.690000-8944015 18   52
 4.000000+6 1.400000-8 4.250000+6 1.100000-8 4.500000+6 8.600000-9944015 18   53
 4.750000+6 6.900000-9 5.000000+6 5.500000-9 5.250000+6 4.400000-9944015 18   54
 5.500000+6 3.500000-9 5.750000+6 2.700000-9 6.000000+6 2.100000-9944015 18   55
 6.250000+6 1.600000-9 6.500000+6 1.200000-9 6.750000+6 9.10000-10944015 18   56
 7.000000+6 6.80000-10 7.250000+6 4.90000-10 7.500000+6 3.40000-10944015 18   57
 7.750000+6 2.30000-10 8.000000+6 1.20000-10 8.100000+6 1.00000-10944015 18   58
 0.000000+0 0.000000+0          0          0          0          0944015  099999
 9.424000+4 2.379920+2          0          0          1          0944015102    1
 0.000000+0 0.000000+0          0          1          1          2944015102    2
          2          2                                            944015102    3
 1.000000-5 1.000000+0 2.000000+7 1.000000+0                      944015102    4
 0.000000+0 0.000000+0          0          0          1          4944015102    5
          4          2                                            944015102    6
 0.000000+0 1.000000-5          0          0          1         28944015102    7
         28          2                                            944015102    8
 0.000000+0 3.042840-8 1.000000+5 4.579220-8 2.000000+5 6.873820-8944015102    9
 3.000000+5 1.007630-7 4.000000+5 1.496480-7 5.000000+5 2.134980-7944015102   10
 6.000000+5 2.823350-7 7.000000+5 3.392020-7 8.000000+5 3.970650-7944015102   11
 9.000000+5 4.359740-7 1.000000+6 4.609150-7 1.250000+6 4.968310-7944015102   12
 1.500000+6 5.826290-7 1.750000+6 5.038140-7 2.000000+6 4.489430-7944015102   13
 2.250000+6 3.362090-7 2.500000+6 1.915490-7 2.750000+6 1.087440-7944015102   14
 3.000000+6 6.494710-8 3.250000+6 3.850940-8 3.500000+6 2.414320-8944015102   15
 3.750000+6 2.095070-8 4.000000+6 2.603870-8 4.250000+6 9.776990-9944015102   16
 4.500000+6 3.491780-9 4.750000+6 1.197180-9 5.000000+6 2.99296-10944015102   17
 5.241000+6 0.000000+0                                            944015102   18
 0.000000+0 4.300000+4          0          0          1         28944015102   19
         28          2                                            944015102   20
 0.000000+0 3.042820-8 1.000000+5 4.579190-8 2.000000+5 6.873780-8944015102   21
 3.000000+5 1.007620-7 4.000000+5 1.496470-7 5.000000+5 2.134960-7944015102   22
 6.000000+5 2.823340-7 7.000000+5 3.392000-7 8.000000+5 3.970630-7944015102   23
 9.000000+5 4.359710-7 1.000000+6 4.609120-7 1.250000+6 4.968280-7944015102   24
 1.500000+6 5.826250-7 1.750000+6 5.038110-7 2.000000+6 4.489410-7944015102   25
 2.250000+6 3.362070-7 2.500000+6 1.915480-7 2.750000+6 1.087430-7944015102   26
 3.000000+6 6.494670-8 3.250000+6 3.850910-8 3.500000+6 2.414300-8944015102   27
 3.750000+6 2.095060-8 4.000000+6 2.603860-8 4.250000+6 9.776930-9944015102   28
 4.500000+6 3.491760-9 4.750000+6 1.197170-9 5.000000+6 2.99294-10944015102   29
 5.283000+6 0.000000+0                                            944015102   30
 0.000000+0 1.090000+6          0          0          1         29944015102   31
         29          2                                            944015102   32
 0.000000+0 2.515750-8 1.000000+5 3.788540-8 2.000000+5 5.677830-8944015102   33
 3.000000+5 8.332800-8 4.000000+5 1.233010-7 5.000000+5 1.760030-7944015102   34
 6.000000+5 2.267160-7 7.000000+5 2.804110-7 8.000000+5 3.281410-7944015102   35
 9.000000+5 3.609550-7 1.000000+6 3.808430-7 1.250000+6 4.245950-7944015102   36
 1.500000+6 4.822680-7 1.750000+6 4.216120-7 2.000000+6 3.669210-7944015102   37
 2.250000+6 3.132260-7 2.500000+6 2.296990-7 2.750000+6 1.690420-7944015102   38
 3.000000+6 1.312560-7 3.250000+6 1.034140-7 3.500000+6 8.561510-8944015102   39
